away_team,away_team_id,competition_id,date,home_team,home_team_id,match_id
"{0: 'British and Irish Lions', 1: 'Newman', 2: 'Alumni', 3: 'La Plata Rugby Club', 4: 'B.A.C.R.C.', 5: 'Hindú', 6: 'Los Tilos', 7: 'Wales', 8: 'France', 9: 'Italy', 10: 'Romania', 11: 'Ireland', 12: 'England', 13: 'Belgium', 14: 'Spain'}","{0: '32', 1: '6453', 2: '6447', 3: '289354', 4: '6481', 5: '6459', 6: '6449', 7: '4', 8: '9', 9: '20', 10: '12', 11: '3', 12: '1', 13: '289267', 14: '289211'}","{0: '268565', 1: '289279', 2: '289279', 3: '289279', 4: '289279', 5: '289279', 6: '289279', 7: '289234', 8: '289234', 9: '289234', 10: '289234', 11: '289234', 12: '289234', 13: '289234', 14: '289234'}","{0: '20250712', 1: '20250712', 2: '20250712', 3: '20250712', 4: '20250712', 5: '20250712', 6: '20250712', 7: '20250712', 8: '20250712', 9: '20250712', 10: '20250712', 11: '20250712', 12: '20250712', 13: '20250712', 14: '20250712'}","{0: 'AUNZ XV', 1: 'Regatas Bella Vista', 2: 'CUBA', 3: 'Belgrano AC', 4: 'CASI', 5: 'San Luis', 6: 'SIC', 7: 'Japan', 8: 'New Zealand', 9: 'South Africa', 10: 'Uruguay', 11: 'Portugal', 12: 'Argentina', 13: 'Canada', 14: 'United States of America'}","{0: '289469', 1: '11935', 2: '6537', 3: '6534', 4: '6455', 5: '6536', 6: '6461', 7: '23', 8: '8', 9: '5', 10: '29', 11: '27', 12: '10', 13: '25', 14: '11'}","{0: '602522', 1: '602361', 2: '602357', 3: '602358', 4: '602359', 5: '602360', 6: '602362', 7: '602446', 8: '602447', 9: '602448', 10: '602444', 11: '602449', 12: '602450', 13: '602451', 14: '602452'}"
"{0: 'Scotland', 1: 'Spain'}","{0: '2', 1: '289211'}","{0: '289234', 1: '289234'}","{0: '20250718', 1: '20250718'}","{0: 'Samoa', 1: 'Canada'}","{0: '15', 1: '25'}","{0: '602453', 1: '602455'}"
"{0: 'British and Irish Lions', 1: 'Belgrano AC', 2: 'Los Tilos', 3: 'SIC', 4: 'Regatas Bella Vista', 5: 'San Luis', 6: 'CASI', 7: 'France', 8: 'Georgia', 9: 'Chile', 10: 'Uruguay', 11: 'England'}","{0: '32', 1: '6534', 2: '6449', 3: '6461', 4: '11935', 5: '6536', 6: '6455', 7: '9', 8: '81', 9: '289243', 10: '29', 11: '1'}","{0: '268565', 1: '289279', 2: '289279', 3: '289279', 4: '289279', 5: '289279', 6: '289279', 7: '289234', 8: '289234', 9: '289234', 10: '289234', 11: '289234'}","{0: '20250719', 1: '20250719', 2: '20250719', 3: '20250719', 4: '20250719', 5: '20250719', 6: '20250719', 7: '20250719', 8: '20250719', 9: '20250719', 10: '20250719', 11: '20250719'}","{0: 'Australia', 1: 'CUBA', 2: 'Alumni', 3: 'Newman', 4: 'Hindú', 5: 'B.A.C.R.C.', 6: 'La Plata Rugby Club', 7: 'New Zealand', 8: 'South Africa', 9: 'Brazil', 10: 'Argentina', 11: 'United States of America'}","{0: '6', 1: '6537', 2: '6447', 3: '6453', 4: '6459', 5: '6481', 6: '289354', 7: '8', 8: '5', 9: '33', 10: '10', 11: '11'}","{0: '602523', 1: '602368', 2: '602363', 3: '602364', 4: '602365', 5: '602366', 6: '602367', 7: '602456', 8: '602457', 9: '602454', 10: '602459', 11: '602458'}"
{0: 'British and Irish Lions'},{0: '32'},{0: '268565'},{0: '20250722'},{0: 'First Nations & Pasifika XV'},{0: '289754'},{0: '602524'}
"{0: 'British and Irish Lions', 1: 'Brazil', 2: 'Uruguay'}","{0: '32', 1: '33', 2: '29'}","{0: '268565', 1: '289234', 2: '289234'}","{0: '20250726', 1: '20250726', 2: '20250726'}","{0: 'Australia', 1: 'Chile', 2: 'Paraguay'}","{0: '6', 1: '289243', 2: '289514'}","{0: '602525', 1: '602460', 2: '602461'}"
{0: 'Waikato'},{0: '25947'},{0: '270563'},{0: '20250731'},{0: 'Auckland'},{0: '25930'},{0: '602214'}
"{0: 'North Harbour', 1: 'Canterbury'}","{0: '25941', 1: '25933'}","{0: '270563', 1: '270563'}","{0: '20250801', 1: '20250801'}","{0: 'Manawatu', 1: 'Wellington'}","{0: '25940', 1: '25948'}","{0: '602215', 1: '602216'}"
"{0: 'British and Irish Lions', 1: 'Alumni', 2: 'CUBA', 3: 'La Plata Rugby Club', 4: 'B.A.C.R.C.', 5: 'Hindú', 6: 'Newman', 7: 'Otago', 8: 'Northland', 9: 'Tasman'}","{0: '32', 1: '6447', 2: '6537', 3: '289354', 4: '6481', 5: '6459', 6: '6453', 7: '25943', 8: '25942', 9: '25946'}","{0: '268565', 1: '289279', 2: '289279', 3: '289279', 4: '289279', 5: '289279', 6: '289279', 7: '270563', 8: '270563', 9: '270563'}","{0: '20250802', 1: '20250802', 2: '20250802', 3: '20250802', 4: '20250802', 5: '20250802', 6: '20250802', 7: '20250802', 8: '20250802', 9: '20250802'}","{0: 'Australia', 1: 'Belgrano AC', 2: 'CASI', 3: 'San Luis', 4: 'Regatas Bella Vista', 5: 'SIC', 6: 'Los Tilos', 7: 'Southland', 8: 'Taranaki', 9: 'Bay of Plenty'}","{0: '6', 1: '6534', 2: '6455', 3: '6536', 4: '11935', 5: '6461', 6: '6449', 7: '25944', 8: '25945', 9: '25931'}","{0: '602526', 1: '602369', 2: '602370', 3: '602371', 4: '602372', 5: '602373', 6: '602374', 7: '602217', 8: '602218', 9: '602219'}"
{0: 'Counties Manukau'},{0: '25935'},{0: '270563'},{0: '20250803'},"{0: ""Hawke's Bay""}",{0: '25937'},{0: '602220'}
"{0: 'Southland', 1: 'Wellington', 2: 'Taranaki'}","{0: '25944', 1: '25948', 2: '25945'}","{0: '270563', 1: '270563', 2: '270563'}","{0: '20250808', 1: '20250808', 2: '20250808'}","{0: 'Northland', 1: 'Waikato', 2: 'North Harbour'}","{0: '25942', 1: '25947', 2: '25941'}","{0: '602221', 1: '602222', 2: '602223'}"
"{0: 'Newman', 1: 'Los Tilos', 2: 'SIC', 3: 'Regatas Bella Vista', 4: 'San Luis', 5: 'CASI', 6: 'Manawatu', 7: 'Auckland', 8: 'Bay of Plenty'}","{0: '6453', 1: '6449', 2: '6461', 3: '11935', 4: '6536', 5: '6455', 6: '25940', 7: '25930', 8: '25931'}","{0: '289279', 1: '289279', 2: '289279', 3: '289279', 4: '289279', 5: '289279', 6: '270563', 7: '270563', 8: '270563'}","{0: '20250809', 1: '20250809', 2: '20250809', 3: '20250809', 4: '20250809', 5: '20250809', 6: '20250809', 7: '20250809', 8: '20250809'}","{0: 'Alumni', 1: 'Hindú', 2: 'B.A.C.R.C.', 3: 'La Plata Rugby Club', 4: 'CUBA', 5: 'Belgrano AC', 6: 'Tasman', 7: 'Canterbury', 8: 'Counties Manukau'}","{0: '6447', 1: '6459', 2: '6481', 3: '289354', 4: '6537', 5: '6534', 6: '25946', 7: '25933', 8: '25935'}","{0: '602375', 1: '602376', 2: '602377', 3: '602378', 4: '602379', 5: '602380', 6: '602224', 7: '602225', 8: '602226'}"
"{0: ""Hawke's Bay""}",{0: '25937'},{0: '270563'},{0: '20250810'},{0: 'Otago'},{0: '25943'},{0: '602227'}
"{0: 'Manawatu', 1: 'Tasman', 2: 'Canterbury'}","{0: '25940', 1: '25946', 2: '25933'}","{0: '270563', 1: '270563', 2: '270563'}","{0: '20250815', 1: '20250815', 2: '20250815'}","{0: 'Southland', 1: 'Northland', 2: 'Bay of Plenty'}","{0: '25944', 1: '25942', 2: '25931'}","{0: '602228', 1: '602229', 2: '602230'}"
"{0: 'Alumni', 1: 'Belgrano AC', 2: 'CUBA', 3: 'La Plata Rugby Club', 4: 'B.A.C.R.C.', 5: 'Hindú', 6: 'Taranaki', 7: 'North Harbour', 8: 'Otago'}","{0: '6447', 1: '6534', 2: '6537', 3: '289354', 4: '6481', 5: '6459', 6: '25945', 7: '25941', 8: '25943'}","{0: '289279', 1: '289279', 2: '289279', 3: '289279', 4: '289279', 5: '289279', 6: '270563', 7: '270563', 8: '270563'}","{0: '20250816', 1: '20250816', 2: '20250816', 3: '20250816', 4: '20250816', 5: '20250816', 6: '20250816', 7: '20250816', 8: '20250816'}","{0: 'CASI', 1: 'San Luis', 2: 'Regatas Bella Vista', 3: 'SIC', 4: 'Los Tilos', 5: 'Newman', 6: 'Auckland', 7: ""Hawke's Bay"", 8: 'Wellington'}","{0: '6455', 1: '6536', 2: '11935', 3: '6461', 4: '6449', 5: '6453', 6: '25930', 7: '25937', 8: '25948'}","{0: '602381', 1: '602382', 2: '602383', 3: '602384', 4: '602385', 5: '602386', 6: '602231', 7: '602232', 8: '602233'}"
{0: 'Counties Manukau'},{0: '25935'},{0: '270563'},{0: '20250817'},{0: 'Waikato'},{0: '25947'},{0: '602234'}
{0: 'Southland'},{0: '25944'},{0: '270563'},{0: '20250821'},{0: 'Bay of Plenty'},{0: '25931'},{0: '602235'}
"{0: 'Canterbury', 1: 'Waikato', 2: 'USA Women'}","{0: '25933', 1: '25947', 2: '289251'}","{0: '270563', 1: '270563', 2: '289237'}","{0: '20250822', 1: '20250822', 2: '20250822'}","{0: ""Hawke's Bay"", 1: 'Taranaki', 2: 'England Women'}","{0: '25937', 1: '25945', 2: '289249'}","{0: '602236', 1: '602237', 2: '600464'}"
"{0: 'Tasman', 1: 'Northland', 2: 'Counties Manukau', 3: 'Samoa Women', 4: 'Wales Women', 5: 'Fiji Women', 6: 'Italy Women', 7: 'Paraguay'}","{0: '25946', 1: '25942', 2: '25935', 3: '289555', 4: '289246', 5: '289321', 6: '289250', 7: '289514'}","{0: '270563', 1: '270563', 2: '270563', 3: '289237', 4: '289237', 5: '289237', 6: '289237', 7: '289234'}","{0: '20250823', 1: '20250823', 2: '20250823', 3: '20250823', 4: '20250823', 5: '20250823', 6: '20250823', 7: '20250823'}","{0: 'North Harbour', 1: 'Auckland', 2: 'Otago', 3: 'Australia Women', 4: 'Scotland Women', 5: 'Canada Women', 6: 'France Women', 7: 'Uruguay'}","{0: '25941', 1: '25930', 2: '25943', 3: '289252', 4: '289340', 5: '289244', 6: '289254', 7: '29'}","{0: '602238', 1: '602239', 2: '602240', 3: '600465', 4: '600466', 5: '600467', 6: '600468', 7: '602462'}"
"{0: 'Wellington', 1: 'Japan Women', 2: 'Brazil Women', 3: 'Spain Women'}","{0: '25948', 1: '289255', 2: '289556', 3: '289248'}","{0: '270563', 1: '289237', 2: '289237', 3: '289237'}","{0: '20250824', 1: '20250824', 2: '20250824', 3: '20250824'}","{0: 'Manawatu', 1: 'Ireland Women', 2: 'South Africa Women', 3: 'New Zealand Women'}","{0: '25940', 1: '289253', 2: '289320', 3: '289247'}","{0: '602241', 1: '600469', 2: '600470', 3: '600471'}"
"{0: 'Bay of Plenty', 1: 'Manawatu', 2: 'Taranaki', 3: 'TBC'}","{0: '25931', 1: '25940', 2: '25945', 3: '289336'}","{0: '270563', 1: '270563', 2: '270563', 3: '289234'}","{0: '20250829', 1: '20250829', 2: '20250829', 3: '20250829'}","{0: 'North Harbour', 1: 'Canterbury', 2: 'Counties Manukau', 3: 'Chile'}","{0: '25941', 1: '25933', 2: '25935', 3: '289243'}","{0: '602242', 1: '602243', 2: '602244', 3: '602463'}"
"{0: 'Hindú', 1: 'Newman', 2: 'Los Tilos', 3: 'SIC', 4: 'Regatas Bella Vista', 5: 'San Luis', 6: ""Hawke's Bay"", 7: 'Otago', 8: 'Auckland', 9: 'Wales Women', 10: 'Fiji Women', 11: 'Samoa Women', 12: 'Australia Women'}","{0: '6459', 1: '6453', 2: '6449', 3: '6461', 4: '11935', 5: '6536', 6: '25937', 7: '25943', 8: '25930', 9: '289246', 10: '289321', 11: '289555', 12: '289252'}","{0: '289279', 1: '289279', 2: '289279', 3: '289279', 4: '289279', 5: '289279', 6: '270563', 7: '270563', 8: '270563', 9: '289237', 10: '289237', 11: '289237', 12: '289237'}","{0: '20250830', 1: '20250830', 2: '20250830', 3: '20250830', 4: '20250830', 5: '20250830', 6: '20250830', 7: '20250830', 8: '20250830', 9: '20250830', 10: '20250830', 11: '20250830', 12: '20250830'}","{0: 'Alumni', 1: 'B.A.C.R.C.', 2: 'La Plata Rugby Club', 3: 'CUBA', 4: 'Belgrano AC', 5: 'CASI', 6: 'Northland', 7: 'Tasman', 8: 'Wellington', 9: 'Canada Women', 10: 'Scotland Women', 11: 'England Women', 12: 'USA Women'}","{0: '6447', 1: '6481', 2: '289354', 3: '6537', 4: '6534', 5: '6455', 6: '25942', 7: '25946', 8: '25948', 9: '289244', 10: '289340', 11: '289249', 12: '289251'}","{0: '602387', 1: '602388', 2: '602389', 3: '602390', 4: '602391', 5: '602392', 6: '602245', 7: '602246', 8: '602247', 9: '600472', 10: '600473', 11: '600474', 12: '600475'}"
"{0: 'Southland', 1: 'Spain Women', 2: 'Japan Women', 3: 'South Africa Women', 4: 'Brazil Women'}","{0: '25944', 1: '289248', 2: '289255', 3: '289320', 4: '289556'}","{0: '270563', 1: '289237', 2: '289237', 3: '289237', 4: '289237'}","{0: '20250831', 1: '20250831', 2: '20250831', 3: '20250831', 4: '20250831'}","{0: 'Waikato', 1: 'Ireland Women', 2: 'New Zealand Women', 3: 'Italy Women', 4: 'France Women'}","{0: '25947', 1: '289253', 2: '289247', 3: '289250', 4: '289254'}","{0: '602248', 1: '600476', 2: '600477', 3: '600478', 4: '600479'}"
{0: 'North Harbour'},{0: '25941'},{0: '270563'},{0: '20250904'},{0: 'Counties Manukau'},{0: '25935'},{0: '602249'}
"{0: 'Northland', 1: 'Waikato', 2: 'Wellington', 3: 'Chile', 4: 'Fiji'}","{0: '25942', 1: '25947', 2: '25948', 3: '289243', 4: '14'}","{0: '270563', 1: '270563', 2: '270563', 3: '289234', 4: '289234'}","{0: '20250905', 1: '20250905', 2: '20250905', 3: '20250905', 4: '20250905'}","{0: 'Otago', 1: 'Manawatu', 2: ""Hawke's Bay"", 3: 'TBC', 4: 'Samoa'}","{0: '25943', 1: '25940', 2: '25937', 3: '289336', 4: '15'}","{0: '602250', 1: '602251', 2: '602252', 3: '602464', 4: '602493'}"
"{0: 'US Montauban', 1: 'Bayonne', 2: 'Pau', 3: 'Racing 92', 4: 'Toulon', 5: 'La Rochelle', 6: 'Alumni', 7: 'CASI', 8: 'Belgrano AC', 9: 'CUBA', 10: 'La Plata Rugby Club', 11: 'B.A.C.R.C.', 12: 'Canterbury', 13: 'Bay of Plenty', 14: 'Scotland Women', 15: 'Samoa Women', 16: 'Fiji Women', 17: 'Australia Women'}","{0: '289766', 1: '25912', 2: '270567', 3: '99855', 4: '25986', 5: '119318', 6: '6447', 7: '6455', 8: '6534', 9: '6537', 10: '289354', 11: '6481', 12: '25933', 13: '25931', 14: '289340', 15: '289555', 16: '289321', 17: '289252'}","{0: '270559', 1: '270559', 2: '270559', 3: '270559', 4: '270559', 5: '270559', 6: '289279', 7: '289279', 8: '289279', 9: '289279', 10: '289279', 11: '289279', 12: '270563', 13: '270563', 14: '289237', 15: '289237', 16: '289237', 17: '289237'}","{0: '20250906', 1: '20250906', 2: '20250906', 3: '20250906', 4: '20250906', 5: '20250906', 6: '20250906', 7: '20250906', 8: '20250906', 9: '20250906', 10: '20250906', 11: '20250906', 12: '20250906', 13: '20250906', 14: '20250906', 15: '20250906', 16: '20250906', 17: '20250906'}","{0: 'Stade Francais Paris', 1: 'Perpignan', 2: 'Castres Olympique', 3: 'Lyon', 4: 'Montpellier Herault', 5: 'Bordeaux Begles', 6: 'San Luis', 7: 'Regatas Bella Vista', 8: 'SIC', 9: 'Los Tilos', 10: 'Newman', 11: 'Hindú', 12: 'Southland', 13: 'Taranaki', 14: 'Canada Women', 15: 'USA Women', 16: 'Wales Women', 17: 'England Women'}","{0: '25921', 1: '25920', 2: '25916', 3: '143736', 4: '25918', 5: '143737', 6: '6536', 7: '11935', 8: '6461', 9: '6449', 10: '6453', 11: '6459', 12: '25944', 13: '25945', 14: '289244', 15: '289251', 16: '289246', 17: '289249'}","{0: '602683', 1: '602685', 2: '602680', 3: '602681', 4: '602682', 5: '602684', 6: '602393', 7: '602394', 8: '602395', 9: '602396', 10: '602397', 11: '602398', 12: '602253', 13: '602254', 14: '600480', 15: '600481', 16: '600482', 17: '600483'}"
"{0: 'Stade Toulousain', 1: 'Auckland', 2: 'Spain Women', 3: 'Brazil Women', 4: 'Ireland Women', 5: 'South Africa Women'}","{0: '25922', 1: '25930', 2: '289248', 3: '289556', 4: '289253', 5: '289320'}","{0: '270559', 1: '270563', 2: '289237', 3: '289237', 4: '289237', 5: '289237'}","{0: '20250907', 1: '20250907', 2: '20250907', 3: '20250907', 4: '20250907', 5: '20250907'}","{0: 'Clermont Auvergne', 1: 'Tasman', 2: 'Japan Women', 3: 'Italy Women', 4: 'New Zealand Women', 5: 'France Women'}","{0: '25917', 1: '25946', 2: '289255', 3: '289250', 4: '289247', 5: '289254'}","{0: '602679', 1: '602255', 2: '600484', 3: '600485', 4: '600486', 5: '600487'}"
{0: 'Wellington'},{0: '25948'},{0: '270563'},{0: '20250911'},{0: 'Northland'},{0: '25942'},{0: '602256'}
"{0: 'North Harbour', 1: ""Hawke's Bay""}","{0: '25941', 1: '25937'}","{0: '270563', 1: '270563'}","{0: '20250912', 1: '20250912'}","{0: 'Waikato', 1: 'Bay of Plenty'}","{0: '25947', 1: '25931'}","{0: '602257', 1: '602258'}"
"{0: 'Lyon', 1: 'Montpellier Herault', 2: 'Stade Francais Paris', 3: 'Clermont Auvergne', 4: 'Perpignan', 5: 'Castres Olympique', 6: 'B.A.C.R.C.', 7: 'Hindú', 8: 'Newman', 9: 'Los Tilos', 10: 'SIC', 11: 'Regatas Bella Vista', 12: 'Taranaki', 13: 'Manawatu', 14: 'Tasman'}","{0: '143736', 1: '25918', 2: '25921', 3: '25917', 4: '25920', 5: '25916', 6: '6481', 7: '6459', 8: '6453', 9: '6449', 10: '6461', 11: '11935', 12: '25945', 13: '25940', 14: '25946'}","{0: '270559', 1: '270559', 2: '270559', 3: '270559', 4: '270559', 5: '270559', 6: '289279', 7: '289279', 8: '289279', 9: '289279', 10: '289279', 11: '289279', 12: '270563', 13: '270563', 14: '270563'}","{0: '20250913', 1: '20250913', 2: '20250913', 3: '20250913', 4: '20250913', 5: '20250913', 6: '20250913', 7: '20250913', 8: '20250913', 9: '20250913', 10: '20250913', 11: '20250913', 12: '20250913', 13: '20250913', 14: '20250913'}","{0: 'US Montauban', 1: 'Bayonne', 2: 'Pau', 3: 'La Rochelle', 4: 'Stade Toulousain', 5: 'Toulon', 6: 'Alumni', 7: 'La Plata Rugby Club', 8: 'CUBA', 9: 'Belgrano AC', 10: 'CASI', 11: 'San Luis', 12: 'Otago', 13: 'Auckland', 14: 'Canterbury'}","{0: '289766', 1: '25912', 2: '270567', 3: '119318', 4: '25922', 5: '25986', 6: '6447', 7: '289354', 8: '6537', 9: '6534', 10: '6455', 11: '6536', 12: '25943', 13: '25930', 14: '25933'}","{0: '602692', 1: '602686', 2: '602689', 3: '602690', 4: '602691', 5: '602688', 6: '602399', 7: '602400', 8: '602401', 9: '602402', 10: '602403', 11: '602404', 12: '602259', 13: '602260', 14: '602261'}"
"{0: 'Bordeaux Begles', 1: 'Counties Manukau'}","{0: '143737', 1: '25935'}","{0: '270559', 1: '270563'}","{0: '20250914', 1: '20250914'}","{0: 'Racing 92', 1: 'Southland'}","{0: '99855', 1: '25944'}","{0: '602687', 1: '602262'}"
"{0: ""Hawke's Bay"", 1: 'Southland', 2: 'Auckland'}","{0: '25937', 1: '25944', 2: '25930'}","{0: '270563', 1: '270563', 2: '270563'}","{0: '20250919', 1: '20250919', 2: '20250919'}","{0: 'Taranaki', 1: 'Wellington', 2: 'Counties Manukau'}","{0: '25945', 1: '25948', 2: '25935'}","{0: '602263', 1: '602264', 2: '602265'}"
"{0: 'Pau', 1: 'Bayonne', 2: 'Stade Francais Paris', 3: 'US Montauban', 4: 'Racing 92', 5: 'Stade Toulousain', 6: 'Otago', 7: 'Waikato', 8: 'Northland'}","{0: '270567', 1: '25912', 2: '25921', 3: '289766', 4: '99855', 5: '25922', 6: '25943', 7: '25947', 8: '25942'}","{0: '270559', 1: '270559', 2: '270559', 3: '270559', 4: '270559', 5: '270559', 6: '270563', 7: '270563', 8: '270563'}","{0: '20250920', 1: '20250920', 2: '20250920', 3: '20250920', 4: '20250920', 5: '20250920', 6: '20250920', 7: '20250920', 8: '20250920'}","{0: 'Clermont Auvergne', 1: 'Castres Olympique', 2: 'Lyon', 3: 'Bordeaux Begles', 4: 'Perpignan', 5: 'Montpellier Herault', 6: 'Canterbury', 7: 'Tasman', 8: 'North Harbour'}","{0: '25917', 1: '25916', 2: '143736', 3: '143737', 4: '25920', 5: '25918', 6: '25933', 7: '25946', 8: '25941'}","{0: '602693', 1: '602694', 2: '602695', 3: '602698', 4: '602699', 5: '602696', 6: '602266', 7: '602267', 8: '602268'}"
"{0: 'La Rochelle', 1: 'Bay of Plenty'}","{0: '119318', 1: '25931'}","{0: '270559', 1: '270563'}","{0: '20250921', 1: '20250921'}","{0: 'Toulon', 1: 'Manawatu'}","{0: '25986', 1: '25940'}","{0: '602697', 1: '602269'}"
"{0: 'Gloucester Rugby', 1: 'Auckland'}","{0: '25900', 1: '25930'}","{0: '267979', 1: '270563'}","{0: '20250925', 1: '20250925'}","{0: 'Sale Sharks', 1: ""Hawke's Bay""}","{0: '25908', 1: '25937'}","{0: '602980', 1: '602270'}"
"{0: 'Bath Rugby', 1: 'Saracens', 2: 'Leinster', 3: 'Dragons', 4: 'Sharks', 5: 'Tasman', 6: 'North Harbour', 7: 'Wellington'}","{0: '25898', 1: '25909', 2: '25924', 3: '25967', 4: '25961', 5: '25946', 6: '25941', 7: '25948'}","{0: '267979', 1: '267979', 2: '270557', 3: '270557', 4: '270557', 5: '270563', 6: '270563', 7: '270563'}","{0: '20250926', 1: '20250926', 2: '20250926', 3: '20250926', 4: '20250926', 5: '20250926', 6: '20250926', 7: '20250926'}","{0: 'Harlequins', 1: 'Newcastle Falcons', 2: 'Stormers', 3: 'Ulster', 4: 'Glasgow Warriors', 5: 'Southland', 6: 'Otago', 7: 'Taranaki'}","{0: '25901', 1: '25906', 2: '25962', 3: '25926', 4: '25952', 5: '25944', 6: '25943', 7: '25945'}","{0: '602981', 1: '602982', 2: '602528', 3: '602529', 4: '602530', 5: '602271', 6: '602272', 7: '602273'}"
"{0: 'Ospreys', 1: 'Edinburgh', 2: 'Munster', 3: 'Lions', 4: 'Benetton Treviso', 5: 'Bordeaux Begles', 6: 'Clermont Auvergne', 7: 'Lyon', 8: 'Perpignan', 9: 'Montpellier Herault', 10: 'Castres Olympique', 11: 'Alumni', 12: 'San Luis', 13: 'CASI', 14: 'Belgrano AC', 15: 'CUBA', 16: 'La Plata Rugby Club', 17: 'Manawatu', 18: 'Waikato', 19: 'Canterbury'}","{0: '25968', 1: '25951', 2: '25925', 3: '25958', 4: '25927', 5: '143737', 6: '25917', 7: '143736', 8: '25920', 9: '25918', 10: '25916', 11: '6447', 12: '6536', 13: '6455', 14: '6534', 15: '6537', 16: '289354', 17: '25940', 18: '25947', 19: '25933'}","{0: '270557', 1: '270557', 2: '270557', 3: '270557', 4: '270557', 5: '270559', 6: '270559', 7: '270559', 8: '270559', 9: '270559', 10: '270559', 11: '289279', 12: '289279', 13: '289279', 14: '289279', 15: '289279', 16: '289279', 17: '270563', 18: '270563', 19: '270563'}","{0: '20250927', 1: '20250927', 2: '20250927', 3: '20250927', 4: '20250927', 5: '20250927', 6: '20250927', 7: '20250927', 8: '20250927', 9: '20250927', 10: '20250927', 11: '20250927', 12: '20250927', 13: '20250927', 14: '20250927', 15: '20250927', 16: '20250927', 17: '20250927', 18: '20250927', 19: '20250927'}","{0: 'Bulls', 1: 'Zebre', 2: 'Scarlets', 3: 'Cardiff Blues', 4: 'Connacht', 5: 'Stade Francais Paris', 6: 'Racing 92', 7: 'Pau', 8: 'La Rochelle', 9: 'US Montauban', 10: 'Stade Toulousain', 11: 'Regatas Bella Vista', 12: 'SIC', 13: 'Los Tilos', 14: 'Newman', 15: 'Hindú', 16: 'B.A.C.R.C.', 17: 'Counties Manukau', 18: 'Bay of Plenty', 19: 'Northland'}","{0: '25953', 1: '167124', 2: '25966', 3: '25965', 4: '25923', 5: '25921', 6: '99855', 7: '270567', 8: '119318', 9: '289766', 10: '25922', 11: '11935', 12: '6461', 13: '6449', 14: '6453', 15: '6459', 16: '6481', 17: '25935', 18: '25931', 19: '25942'}","{0: '602531', 1: '602532', 2: '602533', 3: '602534', 4: '602535', 5: '602703', 6: '602701', 7: '602702', 8: '602704', 9: '602706', 10: '602705', 11: '602405', 12: '602406', 13: '602407', 14: '602408', 15: '602409', 16: '602410', 17: '602274', 18: '602275', 19: '602276'}"
"{0: 'Exeter Chiefs', 1: 'Leicester Tigers', 2: 'Toulon'}","{0: '116227', 1: '25903', 2: '25986'}","{0: '267979', 1: '267979', 2: '270559'}","{0: '20250928', 1: '20250928', 2: '20250928'}","{0: 'Northampton Saints', 1: 'Bristol Rugby', 2: 'Bayonne'}","{0: '25907', 1: '25899', 2: '25912'}","{0: '602983', 1: '602984', 2: '602700'}"
"{0: 'Sale Sharks', 1: 'Ospreys', 2: 'Scarlets', 3: 'Ulster', 4: 'Sharks', 5: 'Southland', 6: 'Bay of Plenty', 7: 'Otago', 8: 'Northland', 9: 'US Montauban', 10: 'Stade Toulousain', 11: 'Racing 92', 12: 'La Rochelle', 13: 'Pau', 14: 'Lyon', 15: 'Stade Francais Paris'}","{0: '25908', 1: '25968', 2: '25966', 3: '25926', 4: '25961', 5: '25944', 6: '25931', 7: '25943', 8: '25942', 9: '289766', 10: '25922', 11: '99855', 12: '119318', 13: '270567', 14: '143736', 15: '25921'}","{0: '267979', 1: '270557', 2: '270557', 3: '270557', 4: '270557', 5: '270563', 6: '270563', 7: '270563', 8: '270563', 9: '270559', 10: '270559', 11: '270559', 12: '270559', 13: '270559', 14: '270559', 15: '270559'}","{0: '20251003', 1: '20251003', 2: '20251003', 3: '20251003', 4: '20251003', 5: '20251003', 6: '20251003', 7: '20251003', 8: '20251003', 9: '20251003', 10: '20251003', 11: '20251003', 12: '20251003', 13: '20251003', 14: '20251003', 15: '20251003'}","{0: 'Bath Rugby', 1: 'Stormers', 2: 'Connacht', 3: 'Edinburgh', 4: 'Dragons', 5: 'North Harbour', 6: 'Wellington', 7: 'Auckland', 8: 'Waikato', 9: 'Clermont Auvergne', 10: 'Bayonne', 11: 'Castres Olympique', 12: 'Montpellier Herault', 13: 'Toulon', 14: 'Bordeaux Begles', 15: 'Perpignan'}","{0: '25898', 1: '25962', 2: '25923', 3: '25951', 4: '25967', 5: '25941', 6: '25948', 7: '25930', 8: '25947', 9: '25917', 10: '25912', 11: '25916', 12: '25918', 13: '25986', 14: '143737', 15: '25920'}","{0: '602985', 1: '602536', 2: '602537', 3: '602538', 4: '602539', 5: '602277', 6: '602278', 7: '602279', 8: '602280', 9: '602707', 10: '602708', 11: '602709', 12: '602710', 13: '602711', 14: '602712', 15: '602713'}"
